"ID","USERID","TERRITORYID","ISACTIVE","LASTMODIFIEDDATE","LASTMODIFIEDBYID","SYSTEMMODSTAMP"
"04SU0000000gn4hMAA","005U0000000qKpVIAU","04TU0000000TSvVMAW","true","2012-05-29T15:27:57.000Z","005U0000000oxEdIAI","2012-05-29T15:27:57.000Z"
"04SU0000000gn4mMAA","005U0000000qKpVIAU","04TU0000000TWknMAG","true","2012-05-29T15:28:54.000Z","005U0000000oxEdIAI","2012-05-29T15:28:54.000Z"
"04SU0000000iSd9MAE","005U0000000s55XIAQ","04TU0000000TXyaMAG","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdBMAU","005U0000000s558IAA","04TU0000000TXy5MAG","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdCMAU","005U0000000s54mIAA","04TU0000000TXyXMAW","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdDMAU","005U0000000s54hIAA","04TU0000000TXyAMAW","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdEMAU","005U0000000s54gIAA","04TU0000000TXyQMAW","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdFMAU","005U0000000s54bIAA","04TU0000000TXxjMAG","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdGMAU","005U0000000s55QIAQ","04TU0000000TXxmMAG","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdHMAU","005U0000000s54rIAA","04TU0000000TXyRMAW","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdIMAU","005U0000000s55GIAQ","04TU0000000TXyqMAG","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdJMAU","005U0000000s54zIAA","04TU0000000TXysMAG","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdKMAU","005U0000000s55SIAQ","04TU0000000TXxxMAG","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdNMAU","005U0000000s54dIAA","04TU0000000TXxyMAG","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdOMAU","005U0000000s54fIAA","04TU0000000TXy9MAG","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdPMAU","005U0000000s555IAA","04TU0000000TXyxMAG","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdQMAU","005U0000000s55HIAQ","04TU0000000TXyTMAW","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdRMAU","005U0000000s54oIAA","04TU0000000TXyDMAW","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdSMAU","005U0000000s55RIAQ","04TU0000000TXyVMAW","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdTMAU","005U0000000s550IAA","04TU0000000TXywMAG","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdUMAU","005U0000000s55DIAQ","04TU0000000TXyGMAW","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdVMAU","005U0000000s55aIAA","04TU0000000TXyvMAG","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdWMAU","005U0000000s554IAA","04TU0000000TXy4MAG","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdYMAU","005U0000000s54tIAA","04TU0000000TXyhMAG","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdZMAU","005U0000000s54iIAA","04TU0000000TXygMAG","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdaMAE","005U0000000s55pIAA","04TU0000000TXz1MAG","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdbMAE","005U0000000s55mIAA","04TU0000000TXz0MAG","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdcMAE","005U0000000s54yIAA","04TU0000000TXyfMAG","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSddMAE","005U0000000s551IAA","04TU0000000TXyEMAW","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdfMAE","005U0000000s557IAA","04TU0000000TXyoMAG","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdgMAE","005U0000000s559IAA","04TU0000000TXxvMAG","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdiMAE","005U0000000s55JIAQ","04TU0000000TXyKMAW","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdjMAE","005U0000000s55CIAQ","04TU0000000TXyFMAW","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdkMAE","005U0000000s55tIAA","04TU0000000TXxqMAG","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdlMAE","005U0000000s55EIAQ","04TU0000000TXy6MAG","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdmMAE","005U0000000s55UIAQ","04TU0000000TXxlMAG","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdnMAE","005U0000000s54ZIAQ","04TU0000000TXy8MAG","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdpMAE","005U0000000s552IAA","04TU0000000TXy3MAG","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdqMAE","005U0000000s55NIAQ","04TU0000000TXxwMAG","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdrMAE","005U0000000s54kIAA","04TU0000000TXyBMAW","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdsMAE","005U0000000s55IIAQ","04TU0000000TXyyMAG","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdtMAE","005U0000000s54wIAA","04TU0000000TXxoMAG","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdvMAE","005U0000000s55BIAQ","04TU0000000TXyiMAG","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdwMAE","005U0000000s54vIAA","04TU0000000TXySMAW","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdxMAE","005U0000000s54sIAA","04TU0000000TXy1MAG","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdyMAE","005U0000000s54qIAA","04TU0000000TXyIMAW","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSdzMAE","005U0000000s55ZIAQ","04TU0000000TXytMAG","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSe0MAE","005U0000000s54lIAA","04TU0000000TXxkMAG","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSe1MAE","005U0000000s55PIAQ","04TU0000000TXyUMAW","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSe2MAE","005U0000000s54uIAA","04TU0000000TXyrMAG","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSe4MAE","005U0000000s55rIAA","04TU0000000TXycMAG","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSe6MAE","005U0000000s55nIAA","04TU0000000TXyMMAW","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSe7MAE","005U0000000s54pIAA","04TU0000000TXyHMAW","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSe9MAE","005U0000000s54jIAA","04TU0000000TXxnMAG","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSeAMAU","005U0000000s55VIAQ","04TU0000000TXyjMAG","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSeBMAU","005U0000000s54YIAQ","04TU0000000TXyuMAG","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSeCMAU","005U0000000s55YIAQ","04TU0000000TXybMAG","true","2012-11-08T02:32:19.000Z","005U0000000YGi8IAG","2012-11-08T02:32:19.000Z"
"04SU0000000iSeDMAU","005U0000000s54nIAA","04TU0000000TXyCMAW","true","2012-11-08T02:32:20.000Z","005U0000000YGi8IAG","2012-11-08T02:32:20.000Z"
"04SU0000000iSeFMAU","005U0000000s55AIAQ","04TU0000000TXypMAG","true","2012-11-08T02:32:20.000Z","005U0000000YGi8IAG","2012-11-08T02:32:20.000Z"
"04SU0000000iSeGMAU","005U0000000s55LIAQ","04TU0000000TXyzMAG","true","2012-11-08T02:32:20.000Z","005U0000000YGi8IAG","2012-11-08T02:32:20.000Z"
"04SU0000000iSeIMAU","005U0000000s55jIAA","04TU0000000TXyeMAG","true","2012-11-08T02:32:20.000Z","005U0000000YGi8IAG","2012-11-08T02:32:20.000Z"
"04SU0000000iSeLMAU","005U0000000s54aIAA","04TU0000000TXyOMAW","true","2012-11-08T02:32:20.000Z","005U0000000YGi8IAG","2012-11-08T02:32:20.000Z"
"04SU0000000iSeMMAU","005U0000000s55uIAA","04TU0000000TXxrMAG","true","2012-11-08T02:32:20.000Z","005U0000000YGi8IAG","2012-11-08T02:32:20.000Z"
"04SU0000000iSeNMAU","005U0000000s54eIAA","04TU0000000TXy0MAG","true","2012-11-08T02:32:20.000Z","005U0000000YGi8IAG","2012-11-08T02:32:20.000Z"
"04SU0000000iT3sMAE","005U0000000s55gIAA","04TU0000000TXxWMAW","true","2012-11-08T14:46:24.000Z","005U0000000YGi8IAG","2012-11-08T14:46:24.000Z"
"04SU0000000iT3xMAE","005U0000000s55lIAA","04TU0000000TXxcMAG","true","2012-11-08T14:47:41.000Z","005U0000000YGi8IAG","2012-11-08T14:47:41.000Z"
"04SU0000000iT47MAE","005U0000000s55cIAA","04TU0000000TXxZMAW","true","2012-11-08T14:49:00.000Z","005U0000000YGi8IAG","2012-11-08T14:49:00.000Z"
"04SU0000000iT4HMAU","005U0000000s55bIAA","04TU0000000TXxaMAG","true","2012-11-08T14:50:24.000Z","005U0000000YGi8IAG","2012-11-08T14:50:24.000Z"
"04SU0000000ibgxMAA","005U0000000Y5H0IAK","04TU0000000TXwnMAG","true","2012-11-12T01:01:17.000Z","005U0000000YGi8IAG","2012-11-12T01:01:17.000Z"
"04SU0000000ibh2MAA","005U0000000Y5I0IAK","04TU0000000TXxFMAW","true","2012-11-12T01:08:03.000Z","005U0000000YGi8IAG","2012-11-12T01:08:03.000Z"
"04SU0000000ibh7MAA","005U0000000Y5GlIAK","04TU0000000TXwrMAG","true","2012-11-12T01:09:19.000Z","005U0000000YGi8IAG","2012-11-12T01:09:19.000Z"
"04SU0000000ibhlMAA","005U0000000Y5GxIAK","04TU0000000TXxGMAW","true","2012-11-12T02:23:11.000Z","005U0000000YGi8IAG","2012-11-12T02:23:11.000Z"
"04SU0000000ibhqMAA","005U0000000Y5GvIAK","04TU0000000TXwpMAG","true","2012-11-12T02:24:05.000Z","005U0000000YGi8IAG","2012-11-12T02:24:05.000Z"
"04SU0000000ibhvMAA","005U0000000Y5HpIAK","04TU0000000TXx4MAG","true","2012-11-12T02:24:59.000Z","005U0000000YGi8IAG","2012-11-12T02:24:59.000Z"
"04SU0000000ibi5MAA","005U0000000Y5IWIA0","04TU0000000TXx5MAG","true","2012-11-12T02:26:49.000Z","005U0000000YGi8IAG","2012-11-12T02:26:49.000Z"
"04SU0000000ibiAMAQ","005U0000000Y5DRIA0","04TU0000000TXx1MAG","true","2012-11-12T02:27:49.000Z","005U0000000YGi8IAG","2012-11-12T02:27:49.000Z"
"04SU0000000ibiFMAQ","005U0000000Y5HXIA0","04TU0000000TXxEMAW","true","2012-11-12T02:31:21.000Z","005U0000000YGi8IAG","2012-11-12T02:31:21.000Z"
"04SU0000000ibiUMAQ","005U0000000Y5H8IAK","04TU0000000TXwsMAG","true","2012-11-12T02:32:24.000Z","005U0000000YGi8IAG","2012-11-12T02:32:24.000Z"
"04SU0000000ibiZMAQ","005U0000000Y5HtIAK","04TU0000000TXwwMAG","true","2012-11-12T02:34:01.000Z","005U0000000YGi8IAG","2012-11-12T02:34:01.000Z"
"04SU0000000ibieMAA","005U0000000Y5HlIAK","04TU0000000TXxCMAW","true","2012-11-12T02:35:00.000Z","005U0000000YGi8IAG","2012-11-12T02:35:00.000Z"
"04SU0000000ibitMAA","005U0000000otibIAA","04TU0000000TXwoMAG","true","2012-11-12T02:36:05.000Z","005U0000000YGi8IAG","2012-11-12T02:36:05.000Z"
"04SU0000000ibikMAA","005U0000000Y5IBIA0","04TU0000000TXx3MAG","true","2012-11-12T02:37:05.000Z","005U0000000YGi8IAG","2012-11-12T02:37:05.000Z"
"04SU0000000ibj3MAA","005U0000000Y5HEIA0","04TU0000000TXwtMAG","true","2012-11-12T02:39:02.000Z","005U0000000YGi8IAG","2012-11-12T02:39:02.000Z"
"04SU0000000ibj8MAA","005U0000000Y5I9IAK","04TU0000000TXxDMAW","true","2012-11-12T02:40:02.000Z","005U0000000YGi8IAG","2012-11-12T02:40:02.000Z"
"04SU0000000ibjDMAQ","005U0000000Y5IIIA0","04TU0000000TXx9MAG","true","2012-11-12T02:40:52.000Z","005U0000000YGi8IAG","2012-11-12T02:40:52.000Z"
"04SU0000000ibjNMAQ","005U0000000Y5GqIAK","04TU0000000TXwlMAG","true","2012-11-12T02:42:46.000Z","005U0000000YGi8IAG","2012-11-12T02:42:46.000Z"
"04SU0000000ibjXMAQ","005U0000000Y5HvIAK","04TU0000000TXx7MAG","true","2012-11-12T02:44:27.000Z","005U0000000YGi8IAG","2012-11-12T02:44:27.000Z"
"04SU0000000ibjcMAA","005U0000000pUazIAE","04TU0000000TXwmMAG","true","2012-11-12T02:45:20.000Z","005U0000000YGi8IAG","2012-11-12T02:45:20.000Z"
"04SU0000000ibjhMAA","005U0000000Y5GdIAK","04TU0000000TXwzMAG","true","2012-11-12T02:46:17.000Z","005U0000000YGi8IAG","2012-11-12T02:46:17.000Z"
"04SU0000000ibjmMAA","005U0000000Y5IGIA0","04TU0000000TXwyMAG","true","2012-11-12T02:47:05.000Z","005U0000000YGi8IAG","2012-11-12T02:47:05.000Z"
"04SU0000000ibjwMAA","005U0000000Y5H1IAK","04TU0000000TXwvMAG","true","2012-11-12T02:49:21.000Z","005U0000000YGi8IAG","2012-11-12T02:49:21.000Z"
"04SU0000000ibk1MAA","005U0000000Y5HZIA0","04TU0000000TXxBMAW","true","2012-11-12T02:50:05.000Z","005U0000000YGi8IAG","2012-11-12T02:50:05.000Z"
"04SU0000000ibk6MAA","005U0000000Y5HHIA0","04TU0000000TXx6MAG","true","2012-11-12T02:50:49.000Z","005U0000000YGi8IAG","2012-11-12T02:50:49.000Z"
"04SU0000000ibkVMAQ","005U0000000Y5GKIA0","04TU0000000TXtlMAG","true","2012-11-12T02:53:49.000Z","005U0000000YGi8IAG","2012-11-12T02:53:49.000Z"
"04SU0000000ibkaMAA","005U0000000Y5HVIA0","04TU0000000TXu3MAG","true","2012-11-12T02:55:24.000Z","005U0000000YGi8IAG","2012-11-12T02:55:24.000Z"
"04SU0000000ibjsMAA","005U0000000Y5HGIA0","04TU0000000TXuQMAW","true","2012-11-12T02:56:12.000Z","005U0000000YGi8IAG","2012-11-12T02:56:12.000Z"
"04SU0000000ibkfMAA","005U0000000Y5HKIA0","04TU0000000TXtnMAG","true","2012-11-12T02:57:00.000Z","005U0000000YGi8IAG","2012-11-12T02:57:00.000Z"
"04SU0000000ibkkMAA","005U0000000Y5IQIA0","04TU0000000TXuAMAW","true","2012-11-12T02:58:07.000Z","005U0000000YGi8IAG","2012-11-12T02:58:07.000Z"
"04SU0000000ibkuMAA","005U0000000Y5IKIA0","04TU0000000TXtwMAG","true","2012-11-12T03:00:26.000Z","005U0000000YGi8IAG","2012-11-12T03:00:26.000Z"
"04SU0000000ibkzMAA","005U0000000Y5HhIAK","04TU0000000TXuGMAW","true","2012-11-12T03:01:09.000Z","005U0000000YGi8IAG","2012-11-12T03:01:09.000Z"
"04SU0000000ibl9MAA","005U0000000Y5IRIA0","04TU0000000TXuDMAW","true","2012-11-12T03:02:35.000Z","005U0000000YGi8IAG","2012-11-12T03:02:35.000Z"
"04SU0000000iblJMAQ","005U0000000Y5GsIAK","04TU0000000TXu9MAG","true","2012-11-12T03:04:07.000Z","005U0000000YGi8IAG","2012-11-12T03:04:07.000Z"
"04SU0000000iblOMAQ","005U0000000Y5HOIA0","04TU0000000TXtoMAG","true","2012-11-12T03:05:56.000Z","005U0000000YGi8IAG","2012-11-12T03:05:56.000Z"
"04SU0000000iblYMAQ","005U0000000Y5HTIA0","04TU0000000TXuXMAW","true","2012-11-12T03:07:23.000Z","005U0000000YGi8IAG","2012-11-12T03:07:23.000Z"
"04SU0000000ibldMAA","005U0000000Y5H4IAK","04TU0000000TXuNMAW","true","2012-11-12T03:08:02.000Z","005U0000000YGi8IAG","2012-11-12T03:08:02.000Z"
"04SU0000000ibliMAA","005U0000000Y5HFIA0","04TU0000000TXuFMAW","true","2012-11-12T03:08:42.000Z","005U0000000YGi8IAG","2012-11-12T03:08:42.000Z"
"04SU0000000iblnMAA","005U0000000Y5IDIA0","04TU0000000TXuRMAW","true","2012-11-12T03:09:32.000Z","005U0000000YGi8IAG","2012-11-12T03:09:32.000Z"
"04SU0000000iblsMAA","005U0000000Y5HCIA0","04TU0000000TXtkMAG","true","2012-11-12T03:11:12.000Z","005U0000000YGi8IAG","2012-11-12T03:11:12.000Z"
"04SU0000000iblxMAA","005U0000000Y5HjIAK","04TU0000000TXuYMAW","true","2012-11-12T03:12:02.000Z","005U0000000YGi8IAG","2012-11-12T03:12:02.000Z"
"04SU0000000ibm2MAA","005U0000000Y5HuIAK","04TU0000000TXtpMAG","true","2012-11-12T03:12:52.000Z","005U0000000YGi8IAG","2012-11-12T03:12:52.000Z"
"04SU0000000ibmHMAQ","005U0000000Y5HfIAK","04TU0000000TXuVMAW","true","2012-11-12T03:14:58.000Z","005U0000000YGi8IAG","2012-11-12T03:14:58.000Z"
"04SU0000000ibmRMAQ","005U0000000Y5IJIA0","04TU0000000TXtiMAG","true","2012-11-12T03:16:34.000Z","005U0000000YGi8IAG","2012-11-12T03:16:34.000Z"
"04SU0000000ibmWMAQ","005U0000000Y5HLIA0","04TU0000000TXuKMAW","true","2012-11-12T03:17:20.000Z","005U0000000YGi8IAG","2012-11-12T03:17:20.000Z"
"04SU0000000ibmbMAA","005U0000000Y5GRIA0","04TU0000000TXuSMAW","true","2012-11-12T03:18:21.000Z","005U0000000YGi8IAG","2012-11-12T03:18:21.000Z"
"04SU0000000ibmgMAA","005U0000000Y5HmIAK","04TU0000000TXtxMAG","true","2012-11-12T03:20:55.000Z","005U0000000YGi8IAG","2012-11-12T03:20:55.000Z"
"04SU0000000ibmlMAA","005U0000000Y5I4IAK","04TU0000000TXtjMAG","true","2012-11-12T03:21:53.000Z","005U0000000YGi8IAG","2012-11-12T03:21:53.000Z"
"04SU0000000ibmvMAA","005U0000000Y5HMIA0","04TU0000000TXuLMAW","true","2012-11-12T03:23:33.000Z","005U0000000YGi8IAG","2012-11-12T03:23:33.000Z"
"04SU0000000ibmrMAA","005U0000000Y5H6IAK","04TU0000000TXtyMAG","true","2012-11-12T03:24:19.000Z","005U0000000YGi8IAG","2012-11-12T03:24:19.000Z"
"04SU0000000ibn0MAA","005U0000000Y5I1IAK","04TU0000000TXtqMAG","true","2012-11-12T03:25:16.000Z","005U0000000YGi8IAG","2012-11-12T03:25:16.000Z"
"04SU0000000ibn5MAA","005U0000000Y5HAIA0","04TU0000000TXuIMAW","true","2012-11-12T03:26:07.000Z","005U0000000YGi8IAG","2012-11-12T03:26:07.000Z"
"04SU0000000ibnAMAQ","005U0000000Y5HQIA0","04TU0000000TXuTMAW","true","2012-11-12T03:26:48.000Z","005U0000000YGi8IAG","2012-11-12T03:26:48.000Z"
"04SU0000000ibnFMAQ","005U0000000Y5HYIA0","04TU0000000TXuUMAW","true","2012-11-12T03:27:32.000Z","005U0000000YGi8IAG","2012-11-12T03:27:32.000Z"
"04SU0000000ibmsMAA","005U0000000Y5IHIA0","04TU0000000TXu6MAG","true","2012-11-12T03:28:28.000Z","005U0000000YGi8IAG","2012-11-12T03:28:28.000Z"
"04SU0000000ibnKMAQ","005U0000000Y5I6IAK","04TU0000000TXu0MAG","true","2012-11-12T03:29:15.000Z","005U0000000YGi8IAG","2012-11-12T03:29:15.000Z"
"04SU0000000ibnZMAQ","005U0000000Y5GZIA0","04TU0000000TXu7MAG","true","2012-11-12T03:31:35.000Z","005U0000000YGi8IAG","2012-11-12T03:31:35.000Z"
"04SU0000000ibneMAA","005U0000000Y5I7IAK","04TU0000000TXtrMAG","true","2012-11-12T03:32:25.000Z","005U0000000YGi8IAG","2012-11-12T03:32:25.000Z"
"04SU0000000ibljMAA","005U0000000ozQBIAY","04TU0000000TXuCMAW","true","2012-11-12T03:34:16.000Z","005U0000000YGi8IAG","2012-11-12T03:34:16.000Z"
"04SU0000000ibntMAA","005U0000000s28dIAA","04TU0000000TXtvMAG","true","2012-11-12T03:39:51.000Z","005U0000000YGi8IAG","2012-11-12T03:39:51.000Z"
"04SU0000000ibpuMAA","005U0000000Y5D9IAK","04TU0000000TXvEMAW","true","2012-11-12T05:48:52.000Z","005U0000000YGi8IAG","2012-11-12T05:48:52.000Z"
"04SU0000000ibpzMAA","005U0000000Y5GLIA0","04TU0000000TXw7MAG","true","2012-11-12T05:49:45.000Z","005U0000000YGi8IAG","2012-11-12T05:49:45.000Z"
"04SU0000000ibq4MAA","005U0000000Y5GMIA0","04TU0000000TXw2MAG","true","2012-11-12T05:50:32.000Z","005U0000000YGi8IAG","2012-11-12T05:50:32.000Z"
"04SU0000000ibq9MAA","005U0000000Y5GNIA0","04TU0000000TXwMMAW","true","2012-11-12T05:51:17.000Z","005U0000000YGi8IAG","2012-11-12T05:51:17.000Z"
"04SU0000000ibqEMAQ","005U0000000Y5GQIA0","04TU0000000TXtcMAG","true","2012-11-12T05:52:00.000Z","005U0000000YGi8IAG","2012-11-12T05:52:00.000Z"
"04SU0000000ibqJMAQ","005U0000000Y5GSIA0","04TU0000000TXvnMAG","true","2012-11-12T05:52:39.000Z","005U0000000YGi8IAG","2012-11-12T05:52:39.000Z"
"04SU0000000ibqOMAQ","005U0000000Y5GTIA0","04TU0000000TXvJMAW","true","2012-11-12T05:53:26.000Z","005U0000000YGi8IAG","2012-11-12T05:53:26.000Z"
"04SU0000000ibqYMAQ","005U0000000Y5GVIA0","04TU0000000TXv4MAG","true","2012-11-12T05:54:56.000Z","005U0000000YGi8IAG","2012-11-12T05:54:56.000Z"
"04SU0000000ibqnMAA","005U0000000Y5GcIAK","04TU0000000TXtSMAW","true","2012-11-12T05:56:54.000Z","005U0000000YGi8IAG","2012-11-12T05:56:54.000Z"
"04SU0000000ibqsMAA","005U0000000Y5GfIAK","04TU0000000TXtIMAW","true","2012-11-12T05:57:40.000Z","005U0000000YGi8IAG","2012-11-12T05:57:40.000Z"
"04SU0000000ibqxMAA","005U0000000Y5GgIAK","04TU0000000TXtDMAW","true","2012-11-12T05:58:28.000Z","005U0000000YGi8IAG","2012-11-12T05:58:28.000Z"
"04SU0000000ibr2MAA","005U0000000Y5GhIAK","04TU0000000TXwbMAG","true","2012-11-12T05:59:12.000Z","005U0000000YGi8IAG","2012-11-12T05:59:12.000Z"
"04SU0000000ibr7MAA","005U0000000Y5GjIAK","04TU0000000TXvYMAW","true","2012-11-12T05:59:53.000Z","005U0000000YGi8IAG","2012-11-12T05:59:53.000Z"
"04SU0000000ibrCMAQ","005U0000000Y5GmIAK","04TU0000000TXwDMAW","true","2012-11-12T06:00:30.000Z","005U0000000YGi8IAG","2012-11-12T06:00:30.000Z"
"04SU0000000ibrHMAQ","005U0000000Y5GnIAK","04TU0000000TXwWMAW","true","2012-11-12T06:01:17.000Z","005U0000000YGi8IAG","2012-11-12T06:01:17.000Z"
"04SU0000000ibrMMAQ","005U0000000Y5GpIAK","04TU0000000TXwgMAG","true","2012-11-12T06:03:03.000Z","005U0000000YGi8IAG","2012-11-12T06:03:03.000Z"
"04SU0000000ibrRMAQ","005U0000000Y5GtIAK","04TU0000000TXvOMAW","true","2012-11-12T06:03:42.000Z","005U0000000YGi8IAG","2012-11-12T06:03:42.000Z"
"04SU0000000ibrWMAQ","005U0000000Y5GuIAK","04TU0000000TXvdMAG","true","2012-11-12T06:04:23.000Z","005U0000000YGi8IAG","2012-11-12T06:04:23.000Z"
"04SU0000000ibrlMAA","005U0000000Y5I2IAK","04TU0000000TXviMAG","true","2012-11-12T06:06:47.000Z","005U0000000YGi8IAG","2012-11-12T06:06:47.000Z"
"04SU0000000ibrqMAA","005U0000000Y5IUIA0","04TU0000000TXuBMAW","true","2012-11-12T06:07:46.000Z","005U0000000YGi8IAG","2012-11-12T06:07:46.000Z"
"04SU0000000j7NaMAI","005U0000000siUaIAI","04TU0000000TXyYMAW","true","2012-11-28T15:01:04.000Z","005U0000000YGi8IAG","2012-11-28T15:01:04.000Z"
"04SU0000000j7NfMAI","005U0000000s28eIAA","04TU0000000TXuPMAW","true","2012-11-28T15:02:13.000Z","005U0000000YGi8IAG","2012-11-28T15:02:13.000Z"
"04SU0000000j7NkMAI","005U0000000Y5I8IAK","04TU0000000TXtsMAG","true","2012-11-28T15:02:38.000Z","005U0000000YGi8IAG","2012-11-28T15:02:38.000Z"
